,S,U1,U2,U3,U4,W1,W2,W3,W4,R,Sv,V1,V2,V3,V4
0,6.999625055443381,5.963058484141595e-05,5.9630635520880546e-05,5.96306101811339e-05,5.963059328796876e-05,3.0694949495728665e-05,3.0694902357217255e-05,3.0694925926450545e-05,3.0694941639291085e-05,1.3642413369219499e-05,8.683273310791465,2.328693544594514e-05,2.328694468268922e-05,2.3286940064315257e-05,2.32869369853991e-05
1,6.999096652070069,0.00011333545022565987,0.00011333630268062266,0.00011333587645202372,0.00011333559229989104,0.00010125052179337895,0.00010124989938102107,0.00010125021058555554,0.0001012504180562741,4.500365845610929e-05,10.747049815584816,7.829433793378319e-05,7.829462797933377e-05,7.829448295628227e-05,7.829438627429968e-05
2,6.997513305321837,0.00031439224145752073,0.0003144005230846195,0.0003143963822364276,0.00031439362168509647,0.00027654519070556804,0.0002765405263766302,0.0002765428584939675,0.00027654441326349535,0.00012293892086055232,11.934299552862955,0.00023341133769817118,0.0002334148499534742,0.00023341309381516811,0.00023341192306028174
3,6.992664616911409,0.0009536349485696625,0.0009537120428664635,0.0009536734947565555,0.0009536477964751443,0.000792116297771979,0.000792078321606067,0.000792097308436186,0.0007921099669356965,0.0003523129111726082,12.550191317130519,0.0007271263523296035,0.0007271613903639422,0.0007271438710322609,0.0007271321916237378
4,6.97736898131614,0.0029999208408320512,0.0030006589563453456,0.003000289870607566,0.003000043827111459,0.0023913547962514103,0.0023910030674394282,0.0023911788957951077,0.0023912961322938124,0.0010652722971842316,12.778873569160265,0.0023118229220034166,0.002312163205083833,0.00231199305434453,0.00231187962500158
5,6.928954497660259,0.009506583122833522,0.009513796588334688,0.009510189008567874,0.009507784362494318,0.007422517305947939,0.007419076559282801,0.0074207958394136575,0.007421942566410062,0.00332281698645684,12.726490341269331,0.007336069605387215,0.007339376213990075,0.0073377226341629735,0.007336620380629148
6,6.779443951831304,0.029594819589964252,0.029664246540954134,0.029629508039569236,0.02960636096186397,0.022923875360438654,0.022891069763109055,0.022907440206089487,0.02291836986422738,0.010420357842480604,12.437787097481106,0.022757752894766583,0.022789224648317376,0.022773480719664268,0.022762988606562604
7,6.348640142660713,0.08750966234079527,0.08812914413462505,0.08781875328128641,0.08761214320416646,0.0671980836456456,0.06692224722667803,0.06705933199543247,0.06715112586211498,0.03195936564854564,11.885366223888042,0.06710821611741231,0.06738676212006836,0.06724728030036008,0.06715439335770584
8,5.291235567038803,0.2311531733880539,0.23575462301795755,0.233441548875348,0.23190606154422982,0.1717917810925474,0.17008897065544895,0.17092505232306715,0.17148936568049927,0.09221385638404725,10.94521194697692,0.1788291412057147,0.18091166578450146,0.17986633320760742,0.179171542072806
9,3.421626683312655,0.4923965565826852,0.5162774583219524,0.5042079336395832,0.49624438168528096,0.3357885888028493,0.33031097177225366,0.33290135511874697,0.3346850667202064,0.23556100404378894,9.479886646535176,0.3956746126460393,0.4069380731596147,0.4012601142951071,0.3975023170695205
