,S,U1,U2,U3,U4,W1,W2,W3,W4,R,Sv,V1,V2,V3,V4
894,1.3315785078166464,7.797549674192892e-14,6.152379817667917e-14,6.558854820871822e-14,9.31937847724946e-14,0.24467082253454497,0.21088922191655607,0.18672616476213397,0.15398225942899563,4.872153023540809,11.987083395935953,1.1098794740183923e-13,8.758421003569471e-14,9.334144641030307e-14,1.3250549869787131e-13
895,1.333027821592313,1.1022867163758915e-13,8.696119759228394e-14,9.273071673297196e-14,1.318605802913217e-13,0.24460826459066762,0.2108353013224539,0.1866784222286667,0.1539428889252713,4.87090730134019,11.395022135668938,1.5405348462644847e-13,1.2155358518106193e-13,1.2957734593602409e-13,1.8408527461950161e-13
896,1.3344767648043252,1.5186913692484711e-13,1.1979756222850584e-13,1.2777798224726739e-13,1.8183194446552434e-13,0.24454572264174324,0.21078139451488553,0.18663069190211928,0.15390352848790598,4.869661897648426,10.739218336314833,2.0778340080100532e-13,1.6392869086326582e-13,1.7479357784690714e-13,2.4850552067759513e-13
897,1.3359253375474074,2.0323723137042417e-13,1.6029906983205673e-13,1.7101937055513085e-13,2.4354063503175945e-13,0.24448319668368537,0.21072750149032815,0.18658297377937397,0.1538641781143337,4.868416812384079,10.02918334913047,2.7138489147219975e-13,2.1408166965885484e-13,2.283259957968773e-13,3.2484435185528336e-13
898,1.3373735399162645,2.6332105325789753e-13,2.076655874423989e-13,2.2160574902380677e-13,3.157964028316934e-13,0.24442068671240938,0.21067362224526043,0.18653526785731434,0.15382483780198908,4.867172045465739,9.275215059206449,3.421001495282059e-13,2.6983531787673463e-13,2.878563575073787e-13,4.0981965818514115e-13
899,1.3388213720055846,3.2929492382574934e-13,2.5966733761658725e-13,2.771606439260906e-13,3.952252775034577e-13,0.2443581927238319,0.21061975677616226,0.1864875741328247,0.15378550754830658,4.865927596812013,8.488248531647638,4.1490261582408746e-13,3.272243491742451e-13,3.491557456139805e-13,4.974158566172967e-13
900,1.340268833910043,3.963319163538446e-13,3.1249779685929717e-13,3.336215967967195e-13,4.760364913181619e-13,0.24429571471387057,0.2105659050795147,0.1864398926027897,0.1537461873507188,4.86468346634153,7.679697416509676,4.827064785680022e-13,3.806614149657325e-13,4.062599417001586e-13,5.791262821774289e-13
901,1.3417159257243085,4.578940380352097e-13,3.6100313096650815e-13,3.854836895652663e-13,5.503639838636504e-13,0.24423325267844262,0.21051206715179882,0.18639222326409327,0.15370687720665482,4.863439653972932,6.861288412650845,5.372565177683022e-13,4.2363932165080595e-13,4.5221777451160927e-13,6.450153550850459e-13
902,1.3431626475430414,5.066087985755702e-13,3.993736112700461e-13,4.265371069977026e-13,6.093162984993532e-13,0.2441708066134645,0.2104582429894955,0.18634456611361783,0.15366757711353898,4.862196159624885,6.0448911913282135,5.706545431563116e-13,4.499346153798906e-13,4.803760021216391e-13,6.855516533029758e-13
903,1.3446089994608927,5.356475817686389e-13,4.222300795361324e-13,4.5102781718170443e-13,6.446359437177898e-13,0.2441083765148508,0.21040443258908456,0.18629692114824384,0.1536282870687901,4.86095298321607,5.242346246214934,5.771937487644381e-13,4.550532008892271e-13,4.859242676597873e-13,6.938191222432767e-13
904,1.3460549815724974,5.402880753311679e-13,4.258548854513164e-13,4.549739510084419e-13,6.50587059865526e-13,0.24404596237851373,0.21035063594704412,0.18624928836484944,0.1535890070698224,4.859710124665186,4.4652931665903886,5.54940274883707e-13,4.3747601179772123e-13,4.672279957057648e-13,6.674316151877213e-13
905,1.347500593972466,5.191797636507268e-13,4.0918828665566e-13,4.3723270814642524e-13,6.25490994541121e-13,0.2439835642003639,0.21029685305985105,0.18620166776031127,0.15354973711404726,4.858467583890954,3.7250018243167986,5.064693932925631e-13,3.992379356945631e-13,4.264498924952857e-13,6.094341444391867e-13
