,S,U1,U2,U3,U4,W1,W2,W3,W4,R
4299,0.3409390295408762,0.0016526560054843141,0.004186737556828266,0.003094873941599789,0.0029489929098919566,0.4075173846163789,1.0347071765606415,0.7577773362549428,0.7257478618655022,3.7214279507478545
4300,0.3415222789508376,0.0011758097782854308,0.0029786796378307406,0.0022017968063544847,0.002098069916259471,0.40790308863622615,1.0356764358115063,0.7585157349395808,0.7264414040318673,3.7214867014912514
4301,0.34248376284635623,0.000806993231930345,0.0020443334476090095,0.0015111021334088433,0.0014399454380413948,0.40817100152473096,1.0363497312512029,0.7590284519079262,0.7269230512179728,3.721241627000822
4302,0.3437088789335169,0.0005369613036852623,0.0013602579889970302,0.001005435969495086,0.0009581067719013653,0.4083356792895454,1.0367632120868842,0.7593443393394589,0.7272193125059929,3.7207678158105226
4303,0.34510923174810104,0.0003486735570331303,0.0008832725757153391,0.0006528614291005324,0.0006221369190454399,0.408417243822913,1.036967284953316,0.7595022833676729,0.7273664976035594,3.720130514023543
4304,0.34662150607108977,0.00022280598407912317,0.0005644176081133324,0.00041717806294087586,0.00039754904686328563,0.40843651425648725,1.0370142803008018,0.7595421181118379,0.7274020399107919,3.7193815906469947
4305,0.3482031008713285,0.00014152996916715478,0.00035852549023718407,0.0002649941722725965,0.00025252798173922377,0.40841184889990734,1.0369504275249701,0.7594987829118871,0.7273588854423433,3.718559376736147
4306,0.34982677742715934,9.040011331488708e-05,0.00022900121924244185,0.00016925801971513728,0.00016129725967952265,0.4083577334884369,1.0368122453925095,0.7593997578729027,0.727263000494911,3.7176905287121285
4307,0.3514757734786102,5.876901325252789e-05,0.0001488719797702251,0.00011003185286147093,0.00010485818873796688,0.4082846688816781,1.0366262262470975,0.7592649223504759,0.7271331944265852,3.716792683580931
4308,0.3531400181367065,3.933994915163962e-05,9.965337723569811e-05,7.365283003455521e-05,7.019110996875801e-05,0.40819977654592027,1.03641034525638,0.7591077402855478,0.7269822173621906,3.7158770651468642
4309,0.35481351100501235,2.738626778123527e-05,6.937168161971297e-05,5.127066161451357e-05,4.886225803946738e-05,0.4081076424461145,1.0361761810646668,0.7589368752574036,0.7268182776630567,3.7149506216946917
4310,0.3564926490721579,1.997238940408968e-05,5.059036845105032e-05,3.738874083842239e-05,3.5633696629300194e-05,0.40801110894972425,1.0359309109218149,0.7587576951896132,0.7266464622620235,3.714017588409343
4311,0.35817521763446014,1.5327734046171433e-05,3.8824114019188344e-05,2.869180215992666e-05,2.7346186919591186e-05,0.4079118934008951,1.035678871082619,0.7585734436489352,0.7264698447544601,3.713080539641486
4312,0.35985980195625644,1.2403741463828196e-05,3.141662829199336e-05,2.3216472578266317e-05,2.212877644279625e-05,0.407811019119429,1.0354226447975918,0.7583860544113902,0.7262902569533406,3.7121410571432154
4313,0.3615454476550294,1.0586250235238883e-05,2.681204729425747e-05,1.981273042765617e-05,1.8885599622449132e-05,0.40770909302444774,1.0351637633973945,0.7581966756204407,0.7261087856986886,3.7112001379764203
4314,0.3632314613648925,9.51977869211201e-06,2.410979336647763e-05,1.7814885284936652e-05,1.6982342592003053e-05,0.40760647487611223,1.0349031337332988,0.7580059891951028,0.7259260756753184,3.71025843835534
4315,0.3649172877510749,9.004945133205855e-06,2.2804709185246583e-05,1.6849496803436603e-05,1.6063207178838184e-05,0.4075033765197075,1.034641288788328,0.7578143981780925,0.7257425070014571,3.7093164194030397
