,S,U1,U2,U3,U4,W1,W2,W3,W4,R
4408,0.062037216728115005,2.0158080387519913e-08,1.469206179864875e-148,0.00140088168062864,0.0014934482988048364,0.9408574824330651,2.8746030597167702e-36,0.3003865878800016,0.6484158651116307,5.0454084977096745
4409,0.06372184762801068,1.2887823670925484e-08,9.27349681771278e-149,0.0008895045344504494,0.0009451230961107697,0.9398038429823224,2.869927644460513e-36,0.301158666827134,0.6491300504766303,5.044350951567518
4410,0.06543713672792936,8.255890636621307e-09,5.860487584321197e-149,0.0005662404633277412,0.0005992868844685707,0.9390477855444834,2.866697298732719e-36,0.3016208743101767,0.6495200889553228,5.043208578858401
4411,0.06717121171555664,5.367236635007219e-09,3.745250885670526e-149,0.0003656968714947347,0.00038481092889866846,0.9384712561970951,2.8643382737577235e-36,0.3018878517708965,0.6497059212360612,5.042013245912761
4412,0.06891673979230724,3.586177883497404e-09,2.4445568334665316e-149,0.0002424494142667215,0.0002528924426589797,0.938003400499709,2.862506537751796e-36,0.30203397775157403,0.6497651902807566,5.04078534623255
4413,0.07066925331715991,2.490331994007955e-09,1.6443757973947873e-149,0.00016673739845122452,0.00017173471995060179,0.9376021699489917,2.8609980106569656e-36,0.30210591133697695,0.6497466265502948,5.039537564237843
4414,0.07242602735465843,1.8128169827840504e-09,1.1482583249135785e-149,0.00011991356679345697,0.00012143211325799218,0.9372425335922545,2.8596912515707745e-36,0.30213228104045753,0.6496801598380556,5.038277650681707
4415,0.0741853731498417,1.3909972616019139e-09,8.366136075081028e-150,9.066142103399805e-05,8.987553119381568e-05,0.9369093338274851,2.8585127779963626e-36,0.30213048201144804,0.649583960612765,5.037010312055235
4416,0.07594621165430941,1.1281555139820731e-09,6.378610746217786e-150,7.225375376225708e-05,6.983111035573046e-05,0.9365931114169215,2.8574168071073414e-36,0.30211112220205644,0.6494690457934584,5.035738422940981
4417,0.07770782120527464,9.677576967188484e-10,5.094842942808633e-150,6.074037423546533e-05,5.701689104281e-05,0.9362877050457855,2.8563736099451066e-36,0.3020807901331306,0.6493421533223163,5.034463772060457
4418,0.07946968761774251,8.774281532075253e-10,4.2624649572656805e-150,5.382573465706474e-05,4.8907579433999775e-05,0.9359888641652907,2.8553627876914992e-36,0.3020437257555258,0.6492074784308581,5.033187509839064
4419,0.08123141209088702,8.395382693772929e-10,3.731336812416815e-150,5.0206451997720604e-05,4.402171513069916e-05,0.9356934236592055,2.8543692832685148e-36,0.3020028185323055,0.6490677019768125,5.0319104147341225
4420,0.0829926503727389,8.46009157655812e-10,3.4123365385564795e-150,4.9196192420348584e-05,4.15090675328375e-05,0.9353987823681593,2.853380880030543e-36,0.30196021266039563,0.6489245947248632,5.030633053767882
4421,0.08475306728718214,8.957640892928282e-10,3.25369227463702e-150,5.0525240260374416e-05,4.091827062983465e-05,0.9351025378880189,2.8523864760876872e-36,0.3019176940217884,0.6487793728964768,5.02935588349988
4422,0.08651229638797797,9.939533424544176e-10,3.227600475440895e-150,5.424833333858724e-05,4.2071743134715254e-05,0.9348021885742861,2.8513747095961467e-36,0.3018769662472404,0.6486329083872822,5.028079319332788
4423,0.08826989700437549,1.1525797417915072e-09,3.3228866503854587e-150,6.0725925158729084e-05,4.500627340121143e-05,0.9344948417257923,2.850332651050444e-36,0.3018398850061701,0.6484858524387112,5.026803790473812
4424,0.09002530137790073,1.3925395468867226e-09,3.5413118852206365e-150,7.066493236711689e-05,4.995719029540403e-05,0.9341768768073099,2.8492443335508167e-36,0.3018087012729698,0.6483387046317957,5.025529792394822
4425,0.09177774347170903,1.7474431570106225e-09,3.896211842310983e-150,8.521972715589725e-05,5.7375997873505064e-05,0.9338435104545375,2.8480888921207494e-36,0.3017863596919277,0.6481918424634666,5.0242579464458865
4426,0.09352615849207453,2.269973641252545e-09,4.41277357769692e-150,0.00010616611961493646,6.79788559951379e-05,0.9334881984016681,2.8468380421567453e-36,0.30177690405485874,0.6480455154542769,5.022989076351538
4427,0.09526903811234963,3.0420551354904384e-09,5.129597021183714e-150,0.00013617261266126663,8.282826691081927e-05,0.9331017890183856,2.8454525500339175e-36,0.30178605734385616,0.6478997984355324,5.021724313168249
4428,0.09700422069645076,4.190812550522836e-09,6.101355075584529e-150,0.00017920536831556638,0.00010345369819470081,0.9326713139490774,2.8438772384012736e-36,0.3018220691854742,0.6477544891868252,5.02046524372485
4429,0.09872858851419107,5.913274327715788e-09,7.402403464103314e-150,0.00024111567604318947,0.00013201870023071051,0.9321782644788784,2.8420339315643222e-36,0.30189695969697605,0.6476089245108511,5.019214122509555
4430,0.10043763560193189,8.51402935738734e-09,9.131104052675162e-150,0.0003304685007927368,0.00017154157774315008,0.9315961619236645,2.8398116026594242e-36,0.30202833523410066,0.6474616755197687,5.017974173127969
4431,0.10212486230720569,1.2461525895855384e-08,1.141439340494052e-149,0.0004596712496899583,0.00022617210005938782,0.9308871973664403,2.8370528813731475e-36,0.30224200442769883,0.6473100681118162,5.016750011975564
4432,0.10378094959094541,1.8470109834745018e-08,1.4411720447582307e-149,0.0006464404403497153,0.00030151525400527425,0.929997712915422,2.8335361130654596e-36,0.3025756700819627,0.6471494616419712,5.015548231605234
4433,0.10539267525591303,2.7615574571842872e-08,1.8316871907576008e-149,0.0009155792225948587,0.000404970882726951,0.9288523638154218,2.8289524924160588e-36,0.3030839874549753,0.6469722153865156,5.014378180366277
4434,0.10694156762680476,4.1490682303080924e-08,2.3355425601827892e-149,0.0013009002690026654,0.0005460213167794893,0.9273470021973701,2.822878681420251e-36,0.30384521281450333,0.6467662930851978,5.013252961199659
4435,0.10840236709549689,6.240183841616132e-08,2.9774742659494667e-149,0.001846881537138914,0.0007363458983800298,0.925340745641454,2.8147470957299443e-36,0.3049694385751004,0.646513523555805,5.012190635294787
